_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
66b802457ce0860a5a5c6138,Sofá retrátil,moveis,990.24,53.2584054835,2023-03-22,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c6139,Guitarra,instrumentos musicais,1034.57,55.3708660045,2023-03-22,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
66b802457ce0860a5a5c613a,Boneca bebê,brinquedos,50.7,0.0,2023-03-22,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c613b,Ciência de dados com python,livros,60.39,4.1040009975,2023-03-22,Isabella Pereira,MS,5,cartao_credito,5,-20.51,-54.54
66b802457ce0860a5a5c613c,Micro-ondas,eletrodomesticos,608.17,32.6719996913,2023-03-22,Isabella Pereira,SC,5,cartao_credito,2,-27.45,-50.95
66b802457ce0860a5a5c6146,Celular Plus X42,eletronicos,3467.14,182.1992135096,2021-04-22,João Souza,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c6147,Celular Plus X42,eletronicos,1715.78,88.9445623075,2021-04-22,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c6148,Fone de ouvido,eletronicos,52.75,0.0,2021-04-22,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c6149,Cubo mágico 8x8,brinquedos,19.17,1.9091600039,2021-04-22,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c614a,Smart TV,eletronicos,2303.34,124.04504097,2021-04-22,Felipe Santos,MG,5,cupom,1,-18.1,-44.38
66b802457ce0860a5a5c614b,Lavadora de roupas,eletrodomesticos,1732.01,92.5074478234,2021-04-22,Larissa Alves,MG,5,cartao_credito,4,-18.1,-44.38
66b802457ce0860a5a5c614c,Panela de pressão,utilidades domesticas,91.44,9.3489436234,2021-04-22,João Souza,MG,4,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c614d,Cômoda,moveis,361.91,19.5537446373,2021-04-22,Felipe Santos,PE,5,boleto,1,-8.38,-37.86
66b802457ce0860a5a5c614e,Bicicleta,esporte e lazer,583.22,37.434324804,2021-04-22,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c614f,Celular Plus X42,eletronicos,2509.24,133.8926071018,2021-04-22,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c6150,Carrinho controle remoto,brinquedos,119.61,6.89997719,2022-04-22,Mariana Ferreira,PR,1,cartao_credito,4,-24.89,-51.55
66b802457ce0860a5a5c6151,Secadora de roupas,eletrodomesticos,1648.41,88.3039779424,2022-04-22,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c6152,Corda de pular,esporte e lazer,23.75,10.3590024154,2022-04-22,João Souza,SP,4,cupom,1,-22.19,-48.79
66b802457ce0860a5a5c6153,Jogo de copos,utilidades domesticas,44.26,3.7558271946,2022-04-22,Mariana Ferreira,DF,5,cartao_credito,1,-15.83,-47.86
66b802457ce0860a5a5c6154,Boneca bebê,brinquedos,60.42,0.0,2022-04-22,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c6155,Cômoda,moveis,329.44,15.1261279779,2022-04-22,Camila Ribeiro,MG,5,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c6156,Geladeira,eletrodomesticos,2544.32,136.0084901834,2022-04-22,Mariana Ferreira,RJ,4,cartao_credito,6,-22.25,-42.66
66b802457ce0860a5a5c6157,Jogo de panelas,utilidades domesticas,249.34,13.8077094098,2022-04-22,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c6158,Pandeiro,instrumentos musicais,57.44,0.0,2022-04-22,Thiago Silva,SP,5,cartao_credito,9,-22.19,-48.79
66b802457ce0860a5a5c615f,TV Led UHD 4K,eletronicos,2067.08,110.3489172976,2021-05-22,Thiago Silva,SE,1,boleto,1,-10.57,-37.45
66b802457ce0860a5a5c6160,Headset,eletronicos,110.57,6.1706457695,2021-05-22,Pedro Gomes,GO,5,cartao_debito,1,-15.98,-49.86
66b802457ce0860a5a5c6161,Boneca bebê,brinquedos,52.56,5.9624782011,2021-05-22,Bruno Rodrigues,MG,4,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c6162,Impressora,eletronicos,389.53,21.267565626,2021-05-22,Isabella Pereira,RJ,5,cartao_credito,10,-22.25,-42.66
66b802457ce0860a5a5c6163,Mochila,esporte e lazer,140.59,5.0704336149,2021-05-22,Bianca Santos,PR,4,cartao_credito,1,-24.89,-51.55
66b802457ce0860a5a5c6164,Fone de ouvido,eletronicos,71.37,4.083363699,2021-05-22,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c6165,Kit banquetas,moveis,312.42,17.5238402895,2021-05-22,João Souza,CE,4,cupom,1,-5.2,-39.53
66b802457ce0860a5a5c6166,Jogo de tabuleiro,brinquedos,259.12,11.3817995288,2021-05-22,Thiago Silva,SP,1,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c6167,Kit banquetas,moveis,414.65,19.6633041318,2021-05-22,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c6168,Copo térmico,esporte e lazer,83.08,2.0081991282,2022-05-22,Felipe Santos,MG,3,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c6169,Mesa de jantar,moveis,348.76,19.1015253143,2022-05-22,Thiago Silva,MG,5,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c616a,Kit banquetas,moveis,399.19,18.8401056417,2022-05-22,Juliana Costa,MG,5,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c616b,Geladeira,eletrodomesticos,3219.06,171.9363652931,2022-05-22,Juliana Costa,SC,5,boleto,1,-27.45,-50.95
66b802457ce0860a5a5c616c,Jogo de tabuleiro,brinquedos,178.9,10.0569913217,2022-05-22,João Souza,MG,5,cartao_credito,6,-18.1,-44.38
66b802457ce0860a5a5c616d,Guarda roupas,moveis,605.0,38.4563653024,2022-05-22,Mariana Ferreira,GO,3,boleto,1,-15.98,-49.86
66b802457ce0860a5a5c616e,Secadora de roupas,eletrodomesticos,866.78,43.7378664422,2022-05-22,Felipe Santos,RJ,5,cartao_credito,9,-22.25,-42.66
66b802457ce0860a5a5c616f,Headset,eletronicos,111.79,6.8408963655,2022-05-22,Thiago Silva,SC,1,cartao_credito,1,-27.45,-50.95
66b802457ce0860a5a5c6170,Jogo de tabuleiro,brinquedos,286.01,15.5122979752,2022-05-22,Lucas Oliveira,CE,5,boleto,1,-5.2,-39.53
66b802457ce0860a5a5c6171,Fogão,eletrodomesticos,774.9,41.5442196967,2022-05-22,João Souza,DF,5,cartao_credito,1,-15.83,-47.86
66b802457ce0860a5a5c6172,Boneca bebê,brinquedos,75.77,1.6189636196,2022-05-22,Felipe Santos,RS,3,boleto,1,-30.17,-53.5
66b802457ce0860a5a5c6173,Smart TV,eletronicos,1923.52,100.0060923417,2022-05-22,Rafael Costa,ES,4,cartao_credito,1,-19.19,-40.34
66b802457ce0860a5a5c6174,Celular ABXY,eletronicos,1237.59,63.4823833961,2022-05-22,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c6175,Faqueiro,utilidades domesticas,63.08,0.0,2022-05-22,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c6176,Micro-ondas,eletrodomesticos,912.46,48.8688758607,2022-05-22,Felipe Santos,SP,4,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c6177,Lava louças,eletrodomesticos,1428.65,76.5975795336,2022-05-22,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c617d,Pandeiro,instrumentos musicais,114.84,3.6993235813,2021-06-22,Juliana Costa,RS,5,cartao_credito,3,-30.17,-53.5
66b802457ce0860a5a5c617e,Modelagem preditiva,livros,69.51,3.9899751981,2021-06-22,Thiago Silva,DF,3,cartao_credito,1,-15.83,-47.86
66b802457ce0860a5a5c617f,Fogão,eletrodomesticos,1294.99,66.5387607137,2021-06-22,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c6180,Dashboards com Power BI,livros,43.01,10.0921627262,2021-06-22,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c6181,Fogão,eletrodomesticos,502.22,27.0304809317,2021-06-22,Beatriz Moraes,MG,5,cartao_credito,6,-18.1,-44.38
66b802457ce0860a5a5c6182,Ciência de dados com python,livros,64.01,0.0,2021-06-22,João Souza,MG,4,cartao_credito,6,-18.1,-44.38
66b802457ce0860a5a5c6183,Headset,eletronicos,120.54,4.0028314334,2022-06-22,Juliana Costa,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c6184,Jogo de panelas,utilidades domesticas,278.03,21.0461964601,2022-06-22,Lucas Oliveira,TO,3,cupom,1,-9.46,-48.26
66b802457ce0860a5a5c6185,Celular Plus X42,eletronicos,2446.78,127.8681131644,2022-06-22,João Souza,SP,4,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c6186,Smartwatch,eletronicos,211.1,11.7715444511,2022-06-22,Bruno Rodrigues,RJ,5,cartao_credito,4,-22.25,-42.66
66b802457ce0860a5a5c6187,Poltrona,moveis,379.87,20.5100606064,2022-06-22,Lucas Oliveira,RJ,1,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c6188,Fone de ouvido,eletronicos,52.55,0.0,2022-06-22,Lucas Oliveira,BA,5,cartao_credito,5,-13.29,-41.71
66b802457ce0860a5a5c6189,TV Led UHD 4K,eletronicos,3033.74,159.1219673518,2022-06-22,Bruno Rodrigues,RS,4,cartao_credito,1,-30.17,-53.5
66b802457ce0860a5a5c6198,Modelagem preditiva,livros,83.92,4.757264347,2021-07-22,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c6199,Celular Plus X42,eletronicos,3014.32,161.0345762337,2021-07-22,Larissa Alves,MG,5,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c619a,Smart TV,eletronicos,1911.46,99.3639336231,2021-07-22,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c619b,Boneca bebê,brinquedos,53.42,4.4972486433,2021-07-22,Isabella Pereira,SP,3,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c619c,Fogão,eletrodomesticos,558.3,27.3122344746,2021-07-22,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c619d,Bateria,instrumentos musicais,565.43,27.6918855247,2021-07-22,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c619e,Celular ABXY,eletronicos,1204.52,64.4201922263,2021-07-22,Juliana Costa,SP,5,cartao_credito,12,-22.19,-48.79
66b802457ce0860a5a5c619f,Mochila,esporte e lazer,140.99,8.0383978703,2021-07-22,Bianca Santos,DF,5,boleto,1,-15.83,-47.86
66b802457ce0860a5a5c61a0,Guarda roupas,moveis,658.44,32.6443882131,2021-07-22,Bianca Santos,GO,1,cartao_credito,4,-15.98,-49.86
66b802457ce0860a5a5c61a1,Cômoda,moveis,437.03,20.8549718037,2021-07-22,Bruno Rodrigues,RJ,5,cupom,1,-22.25,-42.66
66b802457ce0860a5a5c61a2,Xadrez de madeira,brinquedos,39.44,2.3831872573,2021-07-22,Thiago Silva,CE,5,cartao_credito,2,-5.2,-39.53
66b802457ce0860a5a5c61a3,Cômoda,moveis,324.42,20.4382053364,2021-07-22,Felipe Santos,RN,5,cartao_credito,4,-5.81,-36.59
66b802457ce0860a5a5c61a4,Geladeira,eletrodomesticos,2262.33,118.0467055645,2021-07-22,Mariana Ferreira,SC,4,cartao_credito,5,-27.45,-50.95
66b802457ce0860a5a5c61a5,Bola de basquete,esporte e lazer,63.95,4.3449929447,2022-07-22,Pedro Gomes,MG,4,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c61a6,Cubo mágico 8x8,brinquedos,15.9,0.0,2022-07-22,Isabella Pereira,MT,5,cartao_credito,1,-12.64,-55.42
66b802457ce0860a5a5c61a7,Panela de pressão,utilidades domesticas,71.69,4.3483813527,2022-07-22,Pedro Gomes,RJ,5,cupom,1,-22.25,-42.66
66b802457ce0860a5a5c61a8,Jogo de tabuleiro,brinquedos,247.96,14.0915392112,2022-07-22,João Souza,BA,4,cartao_credito,1,-13.29,-41.71
66b802457ce0860a5a5c61a9,Panela de pressão,utilidades domesticas,96.1,2.7014749588,2022-07-22,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c61b0,Poltrona,moveis,271.36,12.033542706,2021-08-22,João Souza,ES,5,cartao_credito,5,-19.19,-40.34
66b802457ce0860a5a5c61b1,Xadrez de madeira,brinquedos,45.04,2.6870213137,2021-08-22,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c61b2,Smart TV,eletronicos,1716.12,91.6670040305,2021-08-22,Isabella Pereira,ES,2,cartao_credito,3,-19.19,-40.34
66b802457ce0860a5a5c61b3,Tablet ABXY,eletronicos,2051.62,109.9296050494,2021-08-22,Thiago Silva,MG,1,cartao_credito,5,-18.1,-44.38
66b802457ce0860a5a5c61b4,Bola de vôlei,esporte e lazer,69.63,4.3946001754,2021-08-22,Mariana Ferreira,SP,5,cartao_credito,5,-22.19,-48.79
66b802457ce0860a5a5c61b5,Lava louças,eletrodomesticos,1947.45,101.2802928506,2021-08-22,Rafael Costa,SP,1,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c61b6,Cadeira de escritório,moveis,600.28,29.5475431818,2022-08-22,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c61b7,Faqueiro,utilidades domesticas,68.1,1.2105591941,2022-08-22,Juliana Costa,SP,5,cartao_credito,9,-22.19,-48.79
66b802457ce0860a5a5c61b8,Fogão,eletrodomesticos,1131.34,57.8248905389,2022-08-22,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c61b9,Cama box,moveis,442.12,21.1259989909,2022-08-22,João Souza,SP,5,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c61ba,Fone de ouvido,eletronicos,128.85,4.4453139336,2022-08-22,Bianca Santos,GO,2,cartao_credito,3,-15.98,-49.86
66b802457ce0860a5a5c61bb,Cubo mágico 8x8,brinquedos,25.88,0.0,2022-08-22,Bianca Santos,PA,1,cartao_credito,4,-3.79,-52.48
66b802457ce0860a5a5c61bc,Iniciando em programação,livros,67.37,1.1716888902,2022-08-22,Pedro Gomes,RS,5,cartao_credito,10,-30.17,-53.5
66b802457ce0860a5a5c61bd,Mesa de centro,moveis,219.64,11.9782951429,2022-08-22,Bruno Rodrigues,PR,4,cupom,1,-24.89,-51.55
66b802457ce0860a5a5c61be,Poltrona,moveis,386.87,21.130768164,2022-08-22,Thiago Silva,PE,5,cupom,1,-8.38,-37.86
66b802457ce0860a5a5c61ca,Micro-ondas,eletrodomesticos,1081.41,57.8706059944,2021-09-22,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c61cb,Cama box,moveis,582.02,31.5170790384,2021-09-22,Felipe Santos,MS,4,cartao_credito,4,-20.51,-54.54
66b802457ce0860a5a5c61cc,Cama king,moveis,833.62,41.9721962009,2021-09-22,Pedro Gomes,MG,5,cartao_credito,10,-18.1,-44.38
66b802457ce0860a5a5c61cd,Bola de vôlei,esporte e lazer,55.82,3.9120949031,2021-09-22,Felipe Santos,MG,5,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c61ce,Smart TV,eletronicos,2207.18,118.0567994367,2021-09-22,Juliana Costa,RJ,5,cupom,1,-22.25,-42.66
66b802457ce0860a5a5c61cf,Guarda roupas,moveis,607.01,32.6045822776,2021-09-22,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c61d0,Mochila,esporte e lazer,120.48,12.7948119127,2021-09-22,Thiago Silva,SP,1,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c61d1,Fogão,eletrodomesticos,1315.17,67.6132850041,2021-09-22,Felipe Santos,SP,5,cartao_credito,8,-22.19,-48.79
66b802457ce0860a5a5c61d2,Celular Plus X42,eletronicos,2618.88,139.7362581639,2021-09-22,Beatriz Moraes,SP,3,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c61d3,Secadora de roupas,eletrodomesticos,1635.24,94.6271908238,2021-09-22,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c61d4,Secadora de roupas,eletrodomesticos,1552.3,82.9384309637,2022-09-22,Juliana Costa,MG,4,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c61d5,Mesa de centro,moveis,273.52,12.1485562078,2022-09-22,Rafael Costa,PR,5,boleto,1,-24.89,-51.55
66b802457ce0860a5a5c61d6,Cama king,moveis,873.13,44.0759848389,2022-09-22,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c61d7,Bola de basquete,esporte e lazer,53.02,0.0,2022-09-22,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c61d8,Lava louças,eletrodomesticos,1789.28,95.5569030322,2022-09-22,Camila Ribeiro,PE,4,cartao_credito,1,-8.38,-37.86
66b802457ce0860a5a5c61d9,Copo térmico,esporte e lazer,41.97,0.0,2022-09-22,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c61da,Cama king,moveis,580.46,28.4921878084,2022-09-22,Camila Ribeiro,RJ,5,cartao_credito,10,-22.25,-42.66
66b802457ce0860a5a5c61db,Panela de pressão,utilidades domesticas,123.57,7.1059957411,2022-09-22,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c61dc,Corda de pular,esporte e lazer,29.85,0.0,2022-09-22,Isabella Pereira,CE,4,cartao_credito,3,-5.2,-39.53
66b802457ce0860a5a5c61e1,Carrinho controle remoto,brinquedos,76.69,1.6679508519,2021-10-22,Beatriz Moraes,PR,1,cartao_credito,7,-24.89,-51.55
66b802457ce0860a5a5c61e2,Cadeira de escritório,moveis,634.32,34.6640468844,2021-10-22,Mariana Ferreira,PR,5,cartao_credito,6,-24.89,-51.55
66b802457ce0860a5a5c61e3,Blocos de montar,brinquedos,51.9,3.294623389,2021-10-22,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c61e4,Bola de vôlei,esporte e lazer,59.06,3.8317794742,2021-10-22,Bianca Santos,SP,1,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c61e5,Boneca bebê,brinquedos,60.91,0.0,2021-10-22,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c61e6,Celular Plus X42,eletronicos,2903.39,159.0768216426,2021-10-22,Felipe Santos,SP,3,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c61e7,Guarda roupas,moveis,626.87,33.9100461471,2021-10-22,Bruno Rodrigues,SC,3,cartao_credito,4,-27.45,-50.95
66b802457ce0860a5a5c61e8,Jogo de tabuleiro,brinquedos,334.78,18.1091537553,2021-10-22,Bianca Santos,ES,5,cartao_credito,5,-19.19,-40.34
66b802457ce0860a5a5c61e9,Kit banquetas,moveis,300.65,13.5931470898,2021-10-22,João Souza,PE,5,boleto,1,-8.38,-37.86
66b802457ce0860a5a5c61ea,Faqueiro,utilidades domesticas,55.14,3.2191650253,2021-10-22,Mariana Ferreira,MG,5,cartao_credito,7,-18.1,-44.38
66b802457ce0860a5a5c61eb,Cama king,moveis,591.13,31.759020051,2021-10-22,Thiago Silva,SC,5,cartao_credito,10,-27.45,-50.95
66b802457ce0860a5a5c61ec,Modelagem preditiva,livros,62.96,4.7515459375,2021-10-22,Larissa Alves,MG,4,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c61ed,Boneca bebê,brinquedos,76.34,1.6493144048,2021-10-22,Bruno Rodrigues,MG,4,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c61ee,Bateria,instrumentos musicais,1048.83,56.1358190082,2021-10-22,Larissa Alves,MG,4,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c61ef,Dashboards com Power BI,livros,35.28,8.4241790464,2022-10-22,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c61f0,Cama box,moveis,875.07,47.4832601112,2022-10-22,Bianca Santos,MG,3,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c61f1,Tablet ABXY,eletronicos,2333.34,125.8961297236,2022-10-22,Felipe Santos,MT,5,cartao_credito,3,-12.64,-55.42
66b802457ce0860a5a5c61f9,Mesa de jantar,moveis,445.37,24.6030278222,2021-11-22,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
66b802457ce0860a5a5c61fa,Guarda roupas,moveis,685.78,37.0419868865,2021-11-22,Rafael Costa,RJ,1,cartao_credito,10,-22.25,-42.66
66b802457ce0860a5a5c61fb,Fone de ouvido,eletronicos,61.5,0.0,2021-11-22,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c61fc,Kit banquetas,moveis,409.39,24.9626022124,2021-11-22,Isabella Pereira,RJ,5,cupom,1,-22.25,-42.66
66b802457ce0860a5a5c61fd,Dinossauro Rex,brinquedos,28.07,2.0257475792,2022-11-22,Isabella Pereira,MA,5,cartao_credito,5,-5.42,-45.44
66b802457ce0860a5a5c61fe,Mesa de centro,moveis,233.21,13.1047430607,2022-11-22,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c61ff,Corda de pular,esporte e lazer,16.76,1.1755454879,2022-11-22,Rafael Costa,MG,3,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c6200,Copo térmico,esporte e lazer,33.72,0.0,2022-11-22,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c6201,Jogo de copos,utilidades domesticas,51.89,0.0,2022-11-22,Juliana Costa,BA,5,cartao_credito,1,-13.29,-41.71
66b802457ce0860a5a5c6202,Carrinho controle remoto,brinquedos,112.0,9.1274793816,2022-11-22,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c6203,Jogo de tabuleiro,brinquedos,308.48,14.010071034,2022-11-22,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c6204,Bola de vôlei,esporte e lazer,69.42,4.2226711462,2022-11-22,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c620b,Cama box,moveis,690.92,37.7292592659,2021-12-22,Larissa Alves,SP,1,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c620c,Fone de ouvido,eletronicos,158.11,6.0033209077,2021-12-22,Beatriz Moraes,RS,1,cartao_credito,1,-30.17,-53.5
66b802457ce0860a5a5c620d,Secadora de roupas,eletrodomesticos,1340.41,72.2612151806,2021-12-22,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
66b802457ce0860a5a5c620e,Celular ABXY,eletronicos,1054.92,53.7557554412,2021-12-22,Beatriz Moraes,RJ,5,cartao_credito,3,-22.25,-42.66
66b802457ce0860a5a5c620f,Violão,instrumentos musicais,566.62,37.9728199959,2022-12-22,João Souza,CE,3,cartao_credito,3,-5.2,-39.53
66b802457ce0860a5a5c6210,TV Led UHD 4K,eletronicos,3118.95,175.6556479735,2022-12-22,Thiago Silva,MG,1,cartao_credito,10,-18.1,-44.38
66b802457ce0860a5a5c6211,Boneca bebê,brinquedos,66.56,1.128558827,2022-12-22,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c6212,Jogo de panelas,utilidades domesticas,252.28,11.0175901063,2022-12-22,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c6213,Blocos de montar,brinquedos,53.82,0.0,2022-12-22,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c6214,Mesa de centro,moveis,219.3,12.2081697822,2022-12-22,Lucas Oliveira,BA,3,cartao_credito,4,-13.29,-41.71
66b802457ce0860a5a5c6215,Violão,instrumentos musicais,418.05,22.791009362,2022-12-22,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c6216,Cadeira de escritório,moveis,639.1,31.6145913956,2022-12-22,Lucas Oliveira,PA,5,cupom,1,-3.79,-52.48
66b802457ce0860a5a5c6217,Smart TV,eletronicos,2234.43,122.1404917553,2022-12-22,Camila Ribeiro,RJ,3,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c6218,Violão,instrumentos musicais,321.86,14.7225157816,2022-12-22,Larissa Alves,MG,2,cartao_credito,10,-18.1,-44.38
66b802457ce0860a5a5c6219,Lavadora de roupas,eletrodomesticos,1726.66,89.5238895761,2022-12-22,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c6220,Faqueiro,utilidades domesticas,57.4,3.5874818428,2021-01-23,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c6221,Poltrona,moveis,395.14,18.6244553258,2021-01-23,Mariana Ferreira,BA,4,cartao_credito,4,-13.29,-41.71
66b802457ce0860a5a5c6222,Dashboards com Power BI,livros,48.1,10.3631899134,2021-01-23,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c6223,Sofá retrátil,moveis,929.17,47.0599462479,2021-01-23,Thiago Silva,RS,5,cartao_credito,1,-30.17,-53.5
66b802457ce0860a5a5c6224,Dinossauro Rex,brinquedos,20.4,12.7322668322,2021-01-23,João Souza,SP,1,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c6225,Iniciando em programação,livros,67.79,1.1940526267,2021-01-23,Pedro Gomes,GO,5,cartao_credito,1,-15.98,-49.86
66b802457ce0860a5a5c6226,Bola de vôlei,esporte e lazer,73.44,4.5974712134,2021-01-23,Bianca Santos,RJ,2,cartao_credito,10,-22.25,-42.66
66b802457ce0860a5a5c6227,Boneca bebê,brinquedos,53.9,0.0,2021-01-23,Bianca Santos,MG,3,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c6228,Bateria,instrumentos musicais,706.59,37.9069177008,2021-01-23,Camila Ribeiro,MG,5,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c6229,Cama king,moveis,799.12,42.8395127366,2021-01-23,Larissa Alves,SC,5,boleto,1,-27.45,-50.95
66b802457ce0860a5a5c622a,Dashboards com Power BI,livros,36.07,0.0,2021-01-23,Mariana Ferreira,RJ,5,boleto,1,-22.25,-42.66
66b802457ce0860a5a5c622b,Lava louças,eletrodomesticos,2073.97,110.9637676861,2022-01-23,Mariana Ferreira,DF,4,cartao_credito,6,-15.83,-47.86
66b802457ce0860a5a5c622c,Pandeiro,instrumentos musicais,66.58,1.1296237669,2022-01-23,Isabella Pereira,MS,4,boleto,1,-20.51,-54.54
66b802457ce0860a5a5c622d,Celular Plus X42,eletronicos,2114.91,110.1970340633,2022-01-23,Beatriz Moraes,RS,5,cartao_credito,1,-30.17,-53.5
